,doc.id,date
8526,2636-B,8/23/1961
8527,2639-B,11/30/1961
8528,2645-B,8/30/1961
8529,2646-B,9/3/1961
8530,2648-B,9/2/1961
8531,2652-B,9/2/1961
8532,2653-B,8/3/1961
8533,2664-B,9/1/1961
8534,2675-B,9/26/1961
8535,2678-B,10/9/1961
8536,2679-B,10/9/1961
8537,2680-B,11/30/1961
8538,2681-B,11/30/1961
8539,2684-B,10/17/1961
8540,2686-B,10/12/1961
8541,2688-B,10/19/1961
8542,2689-B,10/20/1961
8543,2690-B,10/20/1961
8544,2692-B,12/4/1961
8545,2693-B,12/4/1961
8546,2698-B,10/31/1961
8547,2699-B,10/31/1961
8548,2700-B,12/4/1961
8549,2708-B,12/2/1961
8550,2713-B,12/2/1961
8551,2721-B,1/3/1962
8552,2722-B,1/9/1962
8553,2726-B,2/24/1962
8554,2731-B,3/10/1962
8555,2736-B,7/1/1962
8556,2742-B,4/27/1962
8557,2743-B,9/14/1962
8558,2756-B,8/2/1961
8559,2758-B,7/21/1961
8560,2760-B,11/30/1961
8561,2766-B,2/7/1961
8562,2768-B,2/7/1961
8563,2772-B,4/4/1961
8564,2776-B,6/26/1961
8565,2779-B,6/26/1961
8566,2784-B,6/26/1961
8567,2785-B,6/29/1961
8568,2800-B,8/31/1962
8569,2822-B,10/15/1962
8570,2836-B,9/13/1961
8571,2842-B,11/29/1961
8572,2844-B,11/3/1961
8573,2846-B,11/30/1961
8574,2854-B,7/20/1962
8575,2855-B,8/9/1962
8576,2856-B,8/9/1962
8577,2857-B,8/12/1962
8578,2858-B,8/30/1962
8579,2862-B,8/30/1962
8580,2865-B,8/3/1961
8581,2866-B,7/28/1961
8582,2870-B,7/18/1961
8583,2873-B,7/17/1961
8584,2876-B,8/29/1961
8585,2878-B,8/22/1961
8586,2882-B,9/6/1961
8587,2884-B,9/6/1961
8588,2887-B,9/14/1961
8589,2890-B,9/13/1961
8590,2891-B,9/16/1961
8591,2892-B,9/12/1961
8592,2893-B,9/22/1961
8593,2895-B,9/22/1961
8594,2896-B,9/22/1961
8595,2898-B,9/27/1961
8596,2901-B,9/27/1961
8597,2917-B,8/27/1962
8598,2918-B,9/1/1962
8599,2922-B,9/21/1962
8600,2923-B,9/21/1962
8601,2930-B,9/21/1962
8602,2937-B,9/21/1962
8603,2946-B,9/21/1962
8604,2948-B,9/21/1962
8605,2949-B,9/21/1962
8606,2950-B,9/21/1962
8607,2951-B,9/21/1962
8608,2954-B,9/21/1962
8609,2956-B,9/21/1962
8610,2957-B,9/21/1962
8611,2958-B,9/21/1962
8612,2959-B,9/21/1962
8613,2960-B,9/21/1962
8614,2961-B,9/21/1962
8615,2962-B,9/21/1962
8616,2963-B,9/21/1962
8617,2964-B,9/21/1962
8618,2965-B,9/21/1962
8619,2967-B,9/21/1962
8620,2968-B,9/21/1962
8621,2972-B,6/22/1961
8622,2974-B,6/22/1961
8623,2975-B,6/22/1961
8624,2980-B,6/22/1961
8625,2981-B,6/22/1961
8626,2987-B,6/22/1961
8627,2988-B,6/22/1961
8628,2989-B,6/22/1961
8629,2997-B,8/5/1961
8630,3004-B,8/5/1961
8631,3015-B,9/15/1961
8632,3035-B,8/30/1961
8633,3039-B,8/31/1961
8634,3045-B,9/25/1961
8635,3047-B,9/25/1961
8636,3049-B,4/15/1963
8637,3052-B,4/15/1963
8638,3054-B,4/15/1963
8639,3055-B,4/15/1963
8640,3056-B,4/15/1963
8641,3060-B,4/15/1963
8642,3062-B,4/15/1963
8643,3064-B,4/15/1963
8644,3065-B,6/27/1961
8645,3066-B,6/27/1961
8646,3067-B,6/27/1961
8647,3068-B,6/27/1961
8648,3069-B,6/27/1961
8649,3070-B,6/27/1961
8650,3071-B,6/27/1961
8651,3072-B,6/27/1961
8652,3073-B,3/24/1960
8653,3075-B,6/6/1961
8654,3076-B,6/13/1961
8655,3077-B,6/15/1961
8656,3078-B,6/15/1961
8657,3079-B,6/21/1961
8658,3080-B,6/22/1961
8659,3084-B,7/18/1961
8660,3085-B,7/25/1961
8661,4-B,12/26/1960
8662,11-B,12/26/1960
8663,16-B,1/10/1961
8664,20-B,1/10/1961
8665,22-B,2/10/1961
8666,28-B,2/17/1961
8667,41-B,3/30/1961
8668,43-B,3/24/1961
8669,47-B,3/24/1961
8670,51-B,4/13/1961
8671,55-B,4/26/1961
8672,57-B,5/13/1961
8673,59-B,5/13/1961
8674,70-B,5/27/1961
8675,71-B,5/27/1961
8676,72-B,5/29/1961
8677,73-B,5/29/1961
8678,76-B,5/5/1961
8679,80-B,5/5/1961
8680,81-B,5/5/1961
8681,82-B,5/5/1961
8682,83-B,5/5/1961
8683,87-B,6/9/1961
8684,92-B,6/17/1961
8685,94-B,6/16/1961
8686,95-B,6/16/1961
8687,96-B,6/16/1961
8688,98-B,6/16/1961
8689,99-B,6/16/1961
8690,102-B,7/10/1961
8691,114-B,6/19/1961
8692,117-B,6/19/1961
8693,119-B,9/19/1961
8694,131-B,6/28/1961
8695,133-B,6/28/1961
8696,135-B,6/28/1961
8697,142-B,6/29/1961
8698,144-B,6/30/1961
8699,152-B,6/30/1961
8700,155-B,6/12/1961
8701,158-B,7/5/1961
8702,167-B,7/6/1961
8703,168-B,7/6/1961
8704,184-B,7/7/1961
8705,186-B,7/7/1961
8706,188-B,7/7/1961
8707,207-B,7/9/1961
8708,208-B,7/9/1961
8709,213-B,7/14/1961
8710,216-B,7/17/1961
8711,219-B,7/18/1961
8712,222-B,7/18/1961
8713,224-B,7/18/1961
8714,225-B,7/18/1961
8715,237-B,7/21/1961
8716,238-B,7/21/1961
8717,251-B,7/27/1961
8718,252-B,7/27/1961
8719,256-B,7/29/1961
8720,264-B,7/29/1961
8721,274-B,7/25/1961
8722,280-B,8/3/1961
8723,301-B,8/3/1961
8724,302-B,8/4/1961
8725,303-B,8/4/1961
8726,312-B,8/4/1961
8727,315-B,7/31/1961
8728,319-B,7/31/1961
8729,320-B,7/31/1961
8730,335-B,8/9/1961
8731,337-B,8/18/1961
8732,355-B,8/16/1961
8733,356-B,8/16/1961
8734,367-B,8/18/1961
8735,386-B,8/19/1961
8736,395-B,8/22/1961
8737,397-B,8/22/1961
8738,398-B,8/15/1961
8739,402-B,8/22/1961
8740,404-B,8/22/1961
8741,409-B,8/25/1961
8742,411-B,8/25/1961
8743,413-B,8/24/1961
8744,418-B,8/26/1961
8745,425-B,9/9/1961
8746,444-B,8/31/1961
8747,455-B,9/2/1961
8748,461-B,9/3/1961
8749,466-B,9/6/1961
8750,468-B,9/6/1961
8751,480-B,9/7/1961
8752,486-B,9/8/1961
8753,511-B,9/14/1961
8754,513-B,9/17/1961
8755,515-B,9/18/1961
8756,520-B,9/16/1961
8757,527-B,9/16/1961
8758,532-B,9/16/1961
8759,537-B,9/18/1961
8760,545-B,9/22/1961
8761,546-B,9/22/1961
8762,547-B,9/22/1961
8763,552-B,9/25/1961
8764,554-B,9/28/1961
8765,557-B,9/28/1961
8766,559-B,9/29/1961
8767,567-B,9/30/1961
8768,577-B,10/6/1961
8769,578-B,10/3/1961
8770,585-B,10/3/1961
8771,588-B,10/4/1961
8772,591-B,10/5/1961
8773,593-B,10/5/1961
8774,624-B,10/10/1961
8775,628-B,10/11/1961
8776,629-B,10/11/1961
8777,646-B,10/16/1961
8778,648-B,10/16/1961
8779,656-B,10/21/1961
8780,659-B,10/18/1961
8781,668-B,10/14/1961
8782,671-B,10/19/1961
8783,680-B,10/22/1961
8784,683-B,10/21/1961
8785,686-B,10/21/1961
8786,693-B,10/25/1961
8787,696-B,10/26/1961
8788,715-B,11/6/1961
8789,724-B,11/6/1961
8790,728-B,11/1/1961
8791,730-B,11/7/1961
8792,732-B,11/7/1961
8793,736-B,11/8/1961
8794,757-B,11/15/1961
8795,758-B,11/16/1961
8796,767-B,11/17/1961
8797,777-B,11/20/1961
8798,778-B,11/20/1961
8799,780-B,11/26/1961
8800,809-B,12/5/1961
8801,833-B,12/10/1961
8802,836-B,9/16/1961
8803,850-B,1/9/1962
8804,867-B,1/17/1962
8805,868-B,1/17/1962
8806,892-B,2/1/1962
8807,895-B,2/6/1962
8808,929-B,3/3/1962
8809,930-B,3/3/1962
8810,935-B,3/6/1962
8811,939-B,3/11/1962
8812,946-B,3/15/1962
8813,963-B,3/24/1962
8814,964-B,3/25/1962
8815,965-B,3/26/1962
8816,972-B,4/4/1962
8817,974-B,4/3/1962
8818,978-B,4/6/1962
8819,1008-B,4/19/1962
8820,1028-B,5/23/1962
8821,1031-B,6/4/1962
8822,1037-B,6/14/1962
8823,1050-B,7/12/1962
8824,1052-B,7/12/1962
8825,1053-B,7/12/1962
8826,1057-B,7/12/1962
8827,1069-B,7/19/1962
8828,1077-B,8/1/1962
8829,1083-B,8/2/1962
8830,1084-B,8/2/1962
8831,1098-B,8/16/1962
8832,1101-B,8/16/1962
8833,1143-B,9/1/1962
8834,1149-B,10/10/1962
8835,1159-B,9/7/1962
8836,1162-B,9/7/1962
8837,1163-B,9/7/1962
8838,1172-B,9/12/1962
8839,1179-B,9/25/1962
8840,1210-B,10/12/1962
8841,1243-B,11/3/1962
8842,1245-B,10/27/1962
8843,1264-B,10/27/1962
8844,1269-B,11/9/1962
8845,1270-B,11/9/1962
8846,1272-B,11/16/1962
8847,1274-B,11/23/1962
8848,1275-B,11/23/1962
8849,1277-B,11/23/1962
8850,1281-B,11/28/1962
8851,1283-B,11/28/1962
8852,1285-B,11/27/1962
8853,1294-B,1/17/1963
8854,1302-B,1/26/1963
8855,1353-B,6/7/1963
8856,1354-B,6/11/1963
8857,1355-B,6/14/1963
8858,1392-B,10/15/1963
8859,1409-B,6/26/1961
8860,1415-B,8/21/1961
8861,1423-B,6/26/1961
8862,1424-B,6/26/1961
8863,1425-B,6/26/1961
8864,1430-B,9/8/1961
8865,1434-B,9/8/1961
8866,1438-B,9/8/1961
8867,1440-B,9/8/1961
8868,1441-B,9/8/1961
8869,1442-B,9/8/1961
8870,1514-B,10/18/1961
8871,1626-B,12/3/1961
8872,1671-B,1/30/1962
8873,1768-B,3/5/1962
8874,1785-B,6/4/1961
8875,1788-B,6/21/1961
8876,1790-B,6/4/1961
8877,1793-B,6/4/1961
8878,1794-B,6/5/1961
8879,1798-B,6/5/1961
8880,1804-B,6/5/1961
8881,1813-B,6/5/1961
8882,1814-B,6/5/1961
8883,1816-B,6/5/1961
8884,1821-B,6/17/1961
8885,1827-B,6/30/1961
8886,1832-B,7/3/1961
8887,1833-B,7/3/1961
8888,1835-B,7/4/1961
8889,1836-B,7/7/1961
8890,1841-B,7/15/1961
8891,1847-B,8/24/1961
8892,1851-B,8/24/1961
8893,1855-B,8/22/1961
8894,1865-B,8/21/1961
8895,1866-B,8/21/1961
8896,1867-B,9/19/1961
8897,1868-B,9/13/1961
8898,2052-B,10/15/1963
8899,2103-B,10/19/1963
8900,2121-B,10/23/1963
8901,2188-B,10/16/1963
8902,2476-B,10/13/1961
8903,2481-B,11/9/1961
8904,2484-B,12/5/1961
8905,2486-B,12/18/1961
8906,2488-B,12/18/1961
8907,2490-B,12/18/1961
8908,2493-B,7/12/1961
8909,2494-B,7/12/1961
8910,2495-B,7/12/1961
8911,2496-B,7/12/1961
8912,2498-B,7/12/1961
8913,2499-B,7/12/1961
8914,2500-B,7/12/1961
8915,2501-B,7/12/1961
8916,2503-B,7/14/1961
8917,2505-B,7/17/1961
8918,2506-B,7/17/1961
8919,2507-B,7/20/1961
8920,2528-B,4/6/1962
8921,2530-B,1/30/1962
8922,2532-B,2/1/1962
8923,2536-B,4/11/1962
8924,2546-B,10/10/1961
8925,2554-B,10/13/1961
8926,2556-B,10/14/1959
8927,2569-B,10/18/1961
8928,2572-B,10/23/1961
8929,2574-B,10/23/1961
8930,2580-B,10/25/1961
8931,2586-B,10/27/1961
8932,2590-B,11/8/1961
8933,2591-B,10/31/1961
8934,2594-B,11/8/1959
8935,2595-B,10/31/1959
8936,2598-B,11/15/1961
8937,2600-B,11/14/1961
8938,2605-B,8/25/1961
8939,2609-B,10/20/1961
8940,2611-B,11/7/1961
8941,2616-B,1/11/1962
8942,2619-B,2/1/1962
8943,2624-B,1/30/1962
8944,2639-B,11/30/1961
8945,2645-B,8/30/1961
8946,2652-B,9/2/1961
8947,2664-B,9/1/1961
8948,2675-B,9/26/1961
8949,2678-B,10/9/1961
8950,2679-B,10/9/1961
8951,2680-B,11/30/1961
8952,2681-B,11/30/1961
8953,2684-B,10/17/1961
8954,2688-B,10/19/1961
8955,2690-B,10/20/1961
8956,2692-B,12/4/1961
8957,2693-B,12/4/1961
8958,2698-B,10/31/1961
8959,2699-B,10/31/1961
8960,2700-B,12/4/1961
8961,2708-B,12/2/1961
8962,2721-B,1/3/1962
8963,2722-B,1/9/1962
8964,2726-B,2/24/1962
8965,2731-B,3/10/1962
8966,2736-B,7/1/1962
8967,2756-B,8/2/1961
8968,2760-B,11/30/1961
8969,2768-B,2/7/1961
8970,2772-B,4/4/1961
8971,2779-B,6/26/1961
8972,2785-B,6/29/1961
8973,2800-B,8/31/1962
8974,2836-B,9/13/1961
8975,2842-B,11/29/1961
8976,2844-B,11/3/1961
8977,2854-B,7/20/1962
8978,2856-B,8/9/1962
8979,2857-B,8/12/1962
8980,2858-B,8/30/1962
8981,2866-B,7/28/1961
8982,2870-B,7/18/1961
8983,2882-B,9/6/1961
8984,2884-B,9/6/1961
8985,2887-B,9/14/1961
8986,2890-B,9/13/1961
8987,2891-B,9/16/1961
8988,2892-B,9/12/1961
8989,2895-B,9/22/1961
8990,2896-B,9/22/1961
8991,2898-B,9/27/1961
8992,2901-B,9/27/1961
8993,2917-B,8/27/1962
8994,2922-B,9/21/1962
8995,2923-B,9/21/1962
8996,2930-B,9/21/1962
8997,2937-B,9/21/1962
8998,2948-B,9/21/1962
8999,2949-B,9/21/1962
9000,2950-B,9/21/1962
9001,2951-B,9/21/1962
9002,2954-B,9/21/1962
9003,2956-B,9/21/1962
9004,2957-B,9/21/1962
9005,2958-B,9/21/1962
9006,2959-B,9/21/1962
9007,2960-B,9/21/1962
9008,2961-B,9/21/1962
9009,2962-B,9/21/1962
9010,2963-B,9/21/1962
9011,2964-B,9/21/1962
9012,2965-B,9/21/1962
9013,2967-B,9/21/1962
9014,2968-B,9/21/1962
9015,2972-B,6/22/1961
9016,2974-B,6/22/1961
9017,2975-B,6/22/1961
9018,2980-B,6/22/1961
9019,2981-B,6/22/1961
9020,2987-B,6/22/1961
9021,2988-B,6/22/1961
9022,2989-B,6/22/1961
9023,2997-B,8/5/1961
9024,3004-B,8/5/1961
9025,3035-B,8/30/1961
9026,3039-B,8/31/1961
9027,3047-B,9/25/1961
9028,3049-B,4/15/1963
9029,3052-B,4/15/1963
9030,3054-B,4/15/1963
9031,3055-B,4/15/1963
9032,3056-B,4/15/1963
9033,3062-B,4/15/1963
9034,3064-B,4/15/1963
9035,3066-B,6/27/1961
9036,3067-B,6/27/1961
9037,3068-B,6/27/1961
9038,3069-B,6/27/1961
9039,3072-B,6/27/1961
9040,3075-B,6/6/1961
9041,3076-B,6/13/1961
9042,3077-B,6/15/1961
9043,3078-B,6/15/1961
9044,3080-B,6/22/1961
9045,3084-B,7/18/1961
9046,3085-B,7/25/1961
9047,11-B,12/26/1960
9048,16-B,1/10/1961
9049,20-B,1/10/1961
9050,22-B,2/10/1961
9051,41-B,3/30/1961
9052,43-B,3/24/1961
9053,47-B,3/24/1961
9054,51-B,4/13/1961
9055,55-B,4/26/1961
9056,59-B,5/13/1961
9057,70-B,5/27/1961
9058,71-B,5/27/1961
9059,76-B,5/5/1961
9060,80-B,5/5/1961
9061,82-B,5/5/1961
9062,83-B,5/5/1961
9063,87-B,6/9/1961
9064,92-B,6/17/1961
9065,95-B,6/16/1961
9066,96-B,6/16/1961
9067,98-B,6/16/1961
9068,99-B,6/16/1961
9069,102-B,7/10/1961
9070,117-B,6/19/1961
9071,133-B,6/28/1961
9072,135-B,6/28/1961
9073,142-B,6/29/1961
9074,144-B,6/30/1961
9075,152-B,6/30/1961
9076,155-B,6/12/1961
9077,158-B,7/5/1961
9078,167-B,7/6/1961
9079,184-B,7/7/1961
9080,186-B,7/7/1961
9081,188-B,7/7/1961
9082,207-B,7/9/1961
9083,208-B,7/9/1961
9084,213-B,7/14/1961
9085,216-B,7/17/1961
9086,219-B,7/18/1961
9087,222-B,7/18/1961
9088,224-B,7/18/1961
9089,225-B,7/18/1961
9090,251-B,7/27/1961
9091,252-B,7/27/1961
9092,256-B,7/29/1961
9093,264-B,7/29/1961
9094,274-B,7/25/1961
9095,280-B,8/3/1961
9096,312-B,8/4/1961
9097,315-B,7/31/1961
9098,319-B,7/31/1961
9099,320-B,7/31/1961
9100,335-B,8/9/1961
9101,337-B,8/18/1961
9102,355-B,8/16/1961
9103,356-B,8/16/1961
9104,367-B,8/18/1961
9105,386-B,8/19/1961
9106,397-B,8/22/1961
9107,398-B,8/15/1961
9108,402-B,8/22/1961
9109,404-B,8/22/1961
9110,409-B,8/25/1961
9111,413-B,8/24/1961
9112,418-B,8/26/1961
9113,425-B,9/9/1961
9114,444-B,8/31/1961
9115,455-B,9/2/1961
9116,461-B,9/3/1961
9117,466-B,9/6/1961
9118,486-B,9/8/1961
9119,511-B,9/14/1961
9120,513-B,9/17/1961
9121,515-B,9/18/1961
9122,520-B,9/16/1961
9123,532-B,9/16/1961
9124,537-B,9/18/1961
9125,546-B,9/22/1961
9126,547-B,9/22/1961
9127,552-B,9/25/1961
9128,554-B,9/28/1961
9129,567-B,9/30/1961
9130,577-B,10/6/1961
9131,585-B,10/3/1961
9132,588-B,10/4/1961
9133,591-B,10/5/1961
9134,593-B,10/5/1961
9135,624-B,10/10/1961
9136,629-B,10/11/1961
9137,646-B,10/16/1961
9138,648-B,10/16/1961
9139,656-B,10/21/1961
9140,659-B,10/18/1961
9141,668-B,10/14/1961
9142,671-B,10/19/1961
9143,680-B,10/22/1961
9144,683-B,10/21/1961
9145,686-B,10/21/1961
9146,693-B,10/25/1961
9147,696-B,10/26/1961
9148,715-B,11/6/1961
9149,724-B,11/6/1961
9150,728-B,11/1/1961
9151,736-B,11/8/1961
9152,757-B,11/15/1961
9153,758-B,11/16/1961
9154,767-B,11/17/1961
9155,777-B,11/20/1961
9156,778-B,11/20/1961
9157,780-B,11/26/1961
9158,809-B,12/5/1961
9159,836-B,9/16/1961
9160,850-B,1/9/1962
9161,867-B,1/17/1962
9162,868-B,1/17/1962
9163,892-B,2/1/1962
9164,895-B,2/6/1962
9165,930-B,3/3/1962
9166,935-B,3/6/1962
9167,946-B,3/15/1962
9168,963-B,3/24/1962
9169,964-B,3/25/1962
9170,965-B,3/26/1962
9171,972-B,4/4/1962
9172,978-B,4/6/1962
9173,1050-B,7/12/1962
9174,1053-B,7/12/1962
9175,1069-B,7/19/1962
9176,1077-B,8/1/1962
9177,1083-B,8/2/1962
9178,1084-B,8/2/1962
9179,1098-B,8/16/1962
9180,1101-B,8/16/1962
9181,1143-B,9/1/1962
9182,1149-B,10/10/1962
9183,1159-B,9/7/1962
9184,1162-B,9/7/1962
9185,1163-B,9/7/1962
9186,1172-B,9/12/1962
9187,1179-B,9/25/1962
9188,1210-B,10/12/1962
9189,1243-B,11/3/1962
9190,1245-B,10/27/1962
9191,1264-B,10/27/1962
9192,1269-B,11/9/1962
9193,1270-B,11/9/1962
9194,1272-B,11/16/1962
9195,1274-B,11/23/1962
9196,1275-B,11/23/1962
9197,1277-B,11/23/1962
9198,1281-B,11/28/1962
9199,1283-B,11/28/1962
9200,1285-B,11/27/1962
9201,1294-B,1/17/1963
9202,1302-B,1/26/1963
9203,1353-B,6/7/1963
9204,1354-B,6/11/1963
9205,1392-B,10/15/1963
9206,1409-B,6/26/1961
9207,1415-B,8/21/1961
9208,1424-B,6/26/1961
9209,1430-B,9/8/1961
9210,1434-B,9/8/1961
9211,1438-B,9/8/1961
9212,1440-B,9/8/1961
9213,1441-B,9/8/1961
9214,1790-B,6/4/1961
9215,1793-B,6/4/1961
9216,1794-B,6/5/1961
9217,1814-B,6/5/1961
9218,1816-B,6/5/1961
9219,1821-B,6/17/1961
9220,1827-B,6/30/1961
9221,1832-B,7/3/1961
9222,1833-B,7/3/1961
9223,1835-B,7/4/1961
9224,1836-B,7/7/1961
9225,1841-B,7/15/1961
9226,1847-B,8/24/1961
9227,1851-B,8/24/1961
9228,1855-B,8/22/1961
9229,1865-B,8/21/1961
9230,1866-B,8/21/1961
9231,1867-B,9/19/1961
9232,1868-B,9/13/1961
9233,2052-B,10/15/1963
9234,2103-B,10/19/1963
9235,2188-B,10/16/1963
9236,2484-B,12/5/1961
9237,2486-B,12/18/1961
9238,2488-B,12/18/1961
9239,2490-B,12/18/1961
9240,2493-B,7/12/1961
9241,2494-B,7/12/1961
9242,2495-B,7/12/1961
9243,2496-B,7/12/1961
9244,2498-B,7/12/1961
9245,2499-B,7/12/1961
9246,2500-B,7/12/1961
9247,2501-B,7/12/1961
9248,2503-B,7/14/1961
9249,2505-B,7/17/1961
9250,2506-B,7/17/1961
9251,2528-B,4/6/1962
9252,2532-B,2/1/1962
9253,2536-B,4/11/1962
9254,2546-B,10/10/1961
9255,2554-B,10/13/1961
9256,2556-B,10/14/1959
9257,2569-B,10/18/1961
9258,2572-B,10/23/1961
9259,2574-B,10/23/1961
9260,2580-B,10/25/1961
9261,2586-B,10/27/1961
9262,2590-B,11/8/1961
9263,2591-B,10/31/1961
9264,2594-B,11/8/1959
9265,2595-B,10/31/1959
9266,2598-B,11/15/1961
9267,2600-B,11/14/1961
9268,2605-B,8/25/1961
9269,2616-B,1/11/1962
9270,2619-B,2/1/1962
9271,2639-B,11/30/1961
9272,2645-B,8/30/1961
9273,2652-B,9/2/1961
9274,2664-B,9/1/1961
9275,2675-B,9/26/1961
9276,2679-B,10/9/1961
9277,2680-B,11/30/1961
9278,2681-B,11/30/1961
9279,2690-B,10/20/1961
9280,2692-B,12/4/1961
9281,2698-B,10/31/1961
9282,2700-B,12/4/1961
9283,2708-B,12/2/1961
9284,2721-B,1/3/1962
9285,2722-B,1/9/1962
9286,2726-B,2/24/1962
9287,2731-B,3/10/1962
9288,2736-B,7/1/1962
9289,2756-B,8/2/1961
9290,2760-B,11/30/1961
9291,2768-B,2/7/1961
9292,2772-B,4/4/1961
9293,2779-B,6/26/1961
9294,2785-B,6/29/1961
9295,2800-B,8/31/1962
9296,2836-B,9/13/1961
9297,2842-B,11/29/1961
9298,2854-B,7/20/1962
9299,2856-B,8/9/1962
9300,2857-B,8/12/1962
9301,2858-B,8/30/1962
9302,2866-B,7/28/1961
9303,2870-B,7/18/1961
9304,2882-B,9/6/1961
9305,2887-B,9/14/1961
9306,2890-B,9/13/1961
9307,2891-B,9/16/1961
9308,2892-B,9/12/1961
9309,2895-B,9/22/1961
9310,2896-B,9/22/1961
9311,2898-B,9/27/1961
9312,2917-B,8/27/1962
9313,2922-B,9/21/1962
9314,2923-B,9/21/1962
9315,2930-B,9/21/1962
9316,2937-B,9/21/1962
9317,2948-B,9/21/1962
9318,2949-B,9/21/1962
9319,2950-B,9/21/1962
9320,2951-B,9/21/1962
9321,2954-B,9/21/1962
9322,2956-B,9/21/1962
9323,2957-B,9/21/1962
9324,2958-B,9/21/1962
9325,2959-B,9/21/1962
9326,2960-B,9/21/1962
9327,2961-B,9/21/1962
9328,2962-B,9/21/1962
9329,2963-B,9/21/1962
9330,2964-B,9/21/1962
9331,2965-B,9/21/1962
9332,2967-B,9/21/1962
9333,2968-B,9/21/1962
9334,2972-B,6/22/1961
9335,2974-B,6/22/1961
9336,2975-B,6/22/1961
9337,2980-B,6/22/1961
9338,2987-B,6/22/1961
9339,2988-B,6/22/1961
9340,2989-B,6/22/1961
9341,2997-B,8/5/1961
9342,3004-B,8/5/1961
9343,3035-B,8/30/1961
9344,3039-B,8/31/1961
9345,3047-B,9/25/1961
9346,3049-B,4/15/1963
9347,3052-B,4/15/1963
9348,3054-B,4/15/1963
9349,3055-B,4/15/1963
9350,3056-B,4/15/1963
9351,3062-B,4/15/1963
9352,3064-B,4/15/1963
9353,3066-B,6/27/1961
9354,3067-B,6/27/1961
9355,3069-B,6/27/1961
9356,3072-B,6/27/1961
9357,3075-B,6/6/1961
9358,3076-B,6/13/1961
9359,3077-B,6/15/1961
9360,3078-B,6/15/1961
9361,3080-B,6/22/1961
9362,3084-B,7/18/1961
9363,3085-B,7/25/1961
9364,11-B,12/26/1960
9365,16-B,1/10/1961
9366,20-B,1/10/1961
9367,41-B,3/30/1961
9368,43-B,3/24/1961
9369,51-B,4/13/1961
9370,55-B,4/26/1961
9371,59-B,5/13/1961
9372,70-B,5/27/1961
9373,76-B,5/5/1961
9374,80-B,5/5/1961
9375,82-B,5/5/1961
9376,83-B,5/5/1961
9377,92-B,6/17/1961
9378,96-B,6/16/1961
9379,98-B,6/16/1961
9380,99-B,6/16/1961
9381,102-B,7/10/1961
9382,135-B,6/28/1961
9383,142-B,6/29/1961
9384,144-B,6/30/1961
9385,152-B,6/30/1961
9386,155-B,6/12/1961
9387,158-B,7/5/1961
9388,167-B,7/6/1961
9389,184-B,7/7/1961
9390,188-B,7/7/1961
9391,207-B,7/9/1961
9392,208-B,7/9/1961
9393,213-B,7/14/1961
9394,216-B,7/17/1961
9395,219-B,7/18/1961
9396,222-B,7/18/1961
9397,225-B,7/18/1961
9398,251-B,7/27/1961
9399,252-B,7/27/1961
9400,256-B,7/29/1961
9401,264-B,7/29/1961
9402,274-B,7/25/1961
9403,280-B,8/3/1961
9404,312-B,8/4/1961
9405,315-B,7/31/1961
9406,319-B,7/31/1961
9407,335-B,8/9/1961
9408,337-B,8/18/1961
9409,355-B,8/16/1961
9410,356-B,8/16/1961
9411,367-B,8/18/1961
9412,386-B,8/19/1961
9413,397-B,8/22/1961
9414,398-B,8/15/1961
9415,402-B,8/22/1961
9416,404-B,8/22/1961
9417,413-B,8/24/1961
9418,418-B,8/26/1961
9419,425-B,9/9/1961
9420,461-B,9/3/1961
9421,466-B,9/6/1961
9422,486-B,9/8/1961
9423,511-B,9/14/1961
9424,513-B,9/17/1961
9425,515-B,9/18/1961
9426,520-B,9/16/1961
9427,532-B,9/16/1961
9428,537-B,9/18/1961
9429,546-B,9/22/1961
9430,547-B,9/22/1961
9431,552-B,9/25/1961
9432,554-B,9/28/1961
9433,577-B,10/6/1961
9434,585-B,10/3/1961
9435,588-B,10/4/1961
9436,591-B,10/5/1961
9437,593-B,10/5/1961
9438,629-B,10/11/1961
9439,646-B,10/16/1961
9440,656-B,10/21/1961
9441,659-B,10/18/1961
9442,668-B,10/14/1961
9443,671-B,10/19/1961
9444,680-B,10/22/1961
9445,683-B,10/21/1961
9446,686-B,10/21/1961
9447,693-B,10/25/1961
9448,696-B,10/26/1961
9449,715-B,11/6/1961
9450,724-B,11/6/1961
9451,728-B,11/1/1961
9452,757-B,11/15/1961
9453,758-B,11/16/1961
9454,767-B,11/17/1961
9455,777-B,11/20/1961
9456,780-B,11/26/1961
9457,836-B,9/16/1961
9458,850-B,1/9/1962
9459,867-B,1/17/1962
9460,868-B,1/17/1962
9461,892-B,2/1/1962
9462,895-B,2/6/1962
9463,930-B,3/3/1962
9464,935-B,3/6/1962
9465,946-B,3/15/1962
9466,963-B,3/24/1962
9467,964-B,3/25/1962
9468,965-B,3/26/1962
9469,972-B,4/4/1962
9470,978-B,4/6/1962
9471,1053-B,7/12/1962
9472,1069-B,7/19/1962
9473,1077-B,8/1/1962
9474,1083-B,8/2/1962
9475,1084-B,8/2/1962
9476,1098-B,8/16/1962
9477,1101-B,8/16/1962
9478,1143-B,9/1/1962
9479,1159-B,9/7/1962
9480,1162-B,9/7/1962
9481,1163-B,9/7/1962
9482,1172-B,9/12/1962
9483,1179-B,9/25/1962
